system:index,ERA5_Days,Temperature_C,Temperature_Valid,Week_End,Week_Number,Week_Start,Year,dataset,district,latitude,longitude,point_id,region_type,sampling_priority,study_area,temperature_source,.geo
23_0000000000000000004e,7,26.988736815679715,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Latur,18.73508698099394,76.77797468180819,P079,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000004f,7,25.48680694216779,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Latur,18.46791548227568,76.3017694439065,P080,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000050,7,25.0979258037749,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Latur,18.10355787609756,76.67701617485712,P081,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000051,7,25.276194963001046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Latur,18.23907887531389,76.67830931416262,P082,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000052,7,26.284739884876046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Latur,18.369289085175563,77.19996171000103,P083,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000053,7,25.855459285917732,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Latur,18.46362582706226,76.82249880582684,P084,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000054,7,25.253303872971344,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Latur,18.14788579966987,76.77194597718393,P085,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000079,7,23.173458262852307,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.88145897082753,73.8441448165019,P122,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000007a,7,23.71625262669164,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.386414030975025,74.27088970551878,P123,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000007b,7,24.25902373904279,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.43262815429294,74.647353771057,P124,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000007c,7,23.776880881899842,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.56734651531964,74.31728219287884,P125,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000007d,7,23.92162139529279,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.205080227535593,74.13053949986157,P126,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000007e,7,23.681956681751046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.65773249367299,74.31694330119876,P127,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000007f,7,25.493933523268993,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,18.019949731345452,74.5517328080669,P128,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000080,7,24.477855119251046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,18.063234225271252,74.03192648006461,P129,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000081,7,23.829394367762973,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.61135784271715,74.03436560834085,P130,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000082,7,23.681956681751046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.612539504496315,74.3171127470388,P131,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000083,7,23.595740163893936,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.702176353872684,74.12817617630324,P132,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000084,7,23.802190126691585,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.25006363896275,74.08329532420031,P133,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000085,7,23.704266484578454,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.476429903940936,74.17634784498362,P134,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000086,7,23.39537046523327,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.882716437324603,74.0801070669471,P135,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000087,7,24.856982258387973,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.928520323345598,74.22149178404871,P136,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000088,7,23.51841734023327,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.746687100588183,73.98648378122894,P137,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000089,7,23.681956681751046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.61269557303319,74.36423652697161,P138,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000008a,7,23.829394367762973,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.656773786946495,74.08126197411994,P139,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000008b,7,25.250316056751046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.97464080554139,74.50462240543725,P140,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000008c,7,23.72704131716779,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.430826677467348,74.08239904488856,P141,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000008d,7,25.251594888596344,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,18.064447100757786,74.31538707493111,P142,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000008e,7,24.689060011364234,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.70379500755509,74.6468275971327,P143,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000008f,7,25.250316056751046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.929452275465767,74.50474726026674,P144,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000090,7,24.004199055262973,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.47773196144854,74.60017202281048,P145,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000091,7,24.60772630600701,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Satara,17.839182233739812,74.55218763637436,P146,priority,high,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000000,7,26.788681012108214,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Ahmednagar,19.940457800458272,74.57045211428928,P001,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000001,7,25.283635439191585,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Ahmednagar,18.946729294293643,74.76302285238339,P002,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000002,7,25.7485605693999,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Ahmednagar,18.49469238410162,74.66892244285252,P003,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000003,7,25.78343780154279,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Ahmednagar,19.03720445466806,75.1420731965326,P004,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000004,7,31.727994628179715,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Akola,20.832153156317954,77.06560453615967,P005,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000005,7,31.409705007643936,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Akola,20.834360411339407,76.87349308547405,P006,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000006,7,31.475216075352307,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Akola,21.014976299509232,76.87574047240498,P007,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000007,7,31.853703798566585,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Akola,20.828434266039377,77.35372489162701,P008,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000008,7,31.0823008037749,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Amravati,21.360971327549258,77.94039543992572,P009,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000009,7,31.91699434916177,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Amravati,21.178803672212837,78.03301542790685,P010,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000000a,7,32.03569319588797,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Amravati,20.814388097721018,78.21764450702477,P011,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000000b,7,31.98900420779279,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Amravati,21.180502589714195,77.93681032267875,P012,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000000c,7,26.811851119995197,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Aurangabad,20.031289688916964,74.8570519162974,P013,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000000d,7,26.948221097673695,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Aurangabad,19.760185263069562,75.14270192978114,P014,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000000e,7,26.92724825541177,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Aurangabad,19.9408189876436,74.76157364454102,P015,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000000f,7,27.033879579816585,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Aurangabad,19.66981712112043,75.14262166596218,P016,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000010,7,33.36854987371538,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Bhandara,21.04613203856966,79.85576216552393,P017,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000011,7,33.407775134132066,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Bhandara,21.31897105472685,79.76852877161537,P018,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000012,7,33.162634695143936,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Bhandara,21.40900922319803,79.77144948280537,P019,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000013,7,33.24552625020351,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Bhandara,21.144196588937042,79.57074980349083,P020,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000014,7,24.974111629667732,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Bid,18.67502288980403,75.52108340877234,P021,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000015,7,25.569210215977307,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Bid,18.856499384477168,75.04699178476999,P022,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000016,7,26.87985009692966,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Bid,19.126596053486494,75.6175605191647,P023,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000017,7,25.367980212257066,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Bid,18.763955201213946,75.90084720909012,P024,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000018,7,30.7661386943999,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Buldana,20.93073496240753,76.20164478885242,P025,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000019,7,30.92812018621538,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Buldana,20.838939908121294,76.39311412898633,P026,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000001a,7,30.600250952584418,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Buldana,20.657476790751314,76.48742857536776,P027,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000001b,7,28.29991148085827,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Buldana,20.47967013624516,76.10222021266374,P028,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000001c,7,33.54659814380466,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Chandrapur,20.32317798477448,79.92829390325927,P029,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000001d,7,32.79853964306062,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Chandrapur,20.60872097983294,79.36304041732026,P030,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000001e,7,33.06874518621538,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Chandrapur,20.511160307884595,79.64732594588165,P031,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000001f,7,33.28943668547129,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Chandrapur,20.598621115946884,79.74569817422172,P032,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000020,7,29.902996953328454,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Dhule,21.38667804512237,75.14422248324037,P033,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000021,7,30.50724500020351,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Dhule,21.025151968113196,74.75989256344387,P034,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000022,7,30.134186499459418,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Dhule,21.477028350667293,74.85568743137505,P035,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000023,7,28.946477236066585,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Dhule,20.933820660336515,74.37533522949364,P036,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000024,7,33.60800532386412,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Garhchiroli,19.963056524597132,79.91698116388667,P037,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000025,7,32.83904373532255,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Garhchiroli,19.062661462582188,79.88977172925856,P038,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000026,7,32.83018491835821,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Garhchiroli,19.510270485428137,79.9981368030594,P039,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000027,7,32.886418642316585,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Garhchiroli,19.870365190999156,80.00935144220881,P040,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000028,7,33.17930601210821,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Gondiya,21.127639946725598,80.1465044724107,P041,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_00000000000000000029,7,32.57283744812014,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Gondiya,21.397598383602258,80.15591763473452,P042,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000002a,7,32.692082704816585,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Gondiya,21.574548890706154,80.25847249986273,P043,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000002b,7,32.89430089678086,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Gondiya,21.211649410572516,80.34153217518526,P044,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000002c,7,28.72941296895351,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Hingoli,19.655900266732623,77.2407892392464,P045,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0000000000000000002d,7,28.425609025501046,1,2024-06-17,24.0,2024-06-10,2024,ERA5-Land Temperature,Hingoli,19.566758377573187,77.1442675378435,P046,statewide,normal,Maharashtra,ERA5-Land Daily Aggregated,"{""type"":""MultiPoint"",""coordinates"":[]}"
